,id,conversation_id,date,username,tweet_processed,hashtags,tweet_original,target
7917,1193259063708200960,1193255679643070464,2019-11-09,recover2renew,We are seeing many people acquiring  'diagnosis'… who seem to have become ill due to   etc  - &amp; unrecognised 'effects' of meds.  Maybe a confounding factor?  https://t.co/MghLg1Yuzc,"['cfs', 'antidepressants', 'benzos', 'asprescribed']",We are seeing many people acquiring #CFS 'diagnosis'… who seem to have become ill due to #antidepressants #benzos etc #asprescribed - &amp; unrecognised 'effects' of meds.  Maybe a confounding factor?  https://t.co/MghLg1Yuzc,1
7918,1193122936384831488,1193065866990145536,2019-11-09,recover2renew,@mirandalevycopy @NickWebb30 @Fiddaman @DrDavidHealy @alyne_duthie @benzosarebad One of the reason why  have become so rampantly over-prescribed is that the GPs were (and still are?) specifically trained to reassure patients that antidepressants are 'not addictive' …..,['antidepressants'],@mirandalevycopy @NickWebb30 @Fiddaman @DrDavidHealy @alyne_duthie @benzosarebad One of the reason why #antidepressants have become so rampantly over-prescribed is that the GPs were (and still are?) specifically trained to reassure patients that antidepressants are 'not addictive' …..,1
7919,1193099388589092864,1193099388589092864,2019-11-09,drk_w1984,"Cost-Effectiveness of  Versus   “Ultimately, both psychotherapy and psychopharmacology are valuable tools for treating mental illness.”  https://t.co/Wn5OL9Peta","['cbt', 'antidepressants']","Cost-Effectiveness of #CBT Versus #Antidepressants  “Ultimately, both psychotherapy and psychopharmacology are valuable tools for treating mental illness.”  https://t.co/Wn5OL9Peta",1
7920,1192996777030508544,1192996777030508544,2019-11-09,acnlatitudes,Treating  Syndrome and  with Self-Hypnosis -  https://t.co/w02HzWBQxZ  ,"['tourette', 'tics', 'antidepressants', 'anxiety']",Treating #Tourette Syndrome and #Tics with Self-Hypnosis -  https://t.co/w02HzWBQxZ #Antidepressants #Anxiety,1
7921,1192993785455599616,1192993785455599616,2019-11-09,paloksamuel,"Having mixed feelings about taking . I feel a lot better now and I'm able to focus more on my studies without feeling sad. Ang downside lang, my libido has been down.",['antidepressants'],"Having mixed feelings about taking #antidepressants. I feel a lot better now and I'm able to focus more on my studies without feeling sad. Ang downside lang, my libido has been down.",1
7922,1192927731115274240,1192927731115274240,2019-11-08,ljanesays,Click &amp; Read: Excuse me while I silently scream  https://t.co/jyOusxA1MP    ,"['antidepressants', 'anxiety', 'depression', 'headmeds']",Click &amp; Read: Excuse me while I silently scream  https://t.co/jyOusxA1MP #antidepressants #anxiety #depression #headmeds,1
7923,1192908165626548224,1192908165626548224,2019-11-08,piper_fogle,"🚨 TRADING MONEY FOR MAYHEM: ANTI-DEPRESSANTS’ DEADLY EFFECTS ON AMERICA  The SSRI DRUGS, ANTIDEPRESSANTS, are the most similar drugs to LSD and PCP  These drugs would be the means by which there would be a call TO TAKE AMERICA'S  GUNS.   https://t.co/IiBRD3U3cT    https://t.co/LljFn0IUiI",['antidepressants'],"🚨 TRADING MONEY FOR MAYHEM: ANTI-DEPRESSANTS’ DEADLY EFFECTS ON AMERICA  The SSRI DRUGS, ANTIDEPRESSANTS, are the most similar drugs to LSD and PCP  These drugs would be the means by which there would be a call TO TAKE AMERICA'S  GUNS.   https://t.co/IiBRD3U3cT  #Antidepressants  https://t.co/LljFn0IUiI",1
7924,1192871417055973378,1192871417055973378,2019-11-08,medicatingnorm1,"“The study will be the first with this group of people that uses a gradual and flexible method of medication reduction, and that follows people up over the long-term.”      https://t.co/S3pndj3Ag7  https://t.co/Fi2qcRBMEY","['antipsychotics', 'antidepressants', 'psychtwitter', 'meded']","“The study will be the first with this group of people that uses a gradual and flexible method of medication reduction, and that follows people up over the long-term.” #antipsychotics #antidepressants #psychtwitter #meded  https://t.co/S3pndj3Ag7  https://t.co/Fi2qcRBMEY",1
7925,1192708650290307072,1192708650290307072,2019-11-08,dr_aracelylopez,A study finds  effectively complemented  in patients with persistent depression (based on provider assessment of symptoms) - more research needed!    https://t.co/tw2XhRN6w3,"['saffron', 'antidepressants', 'neurosciencenews', 'mentalhealth']",A study finds #Saffron effectively complemented #antidepressants in patients with persistent depression (based on provider assessment of symptoms) - more research needed! #NeuroscienceNews #Mentalhealth  https://t.co/tw2XhRN6w3,1
7926,1192671561603522560,1192671561603522560,2019-11-08,ljanesays,Click &amp; Read: The Struggle of (Un)Affordable Healthcare  https://t.co/ou1iYCxVpp  ,"['affordablehealthcareact', 'antidepressants']",Click &amp; Read: The Struggle of (Un)Affordable Healthcare  https://t.co/ou1iYCxVpp #affordablehealthcareact #antidepressants,1
7927,1192633138452815872,1192633138452815872,2019-11-08,acnlatitudes,Sobering Facts on Anti-depressants -  https://t.co/rpo9HMY4Ne      https://t.co/30trQMH6u6,"['antidepressants', 'depression', 'paxil', 'ssris']",Sobering Facts on Anti-depressants -  https://t.co/rpo9HMY4Ne #Antidepressants #Depression #Paxil #SSRIs  https://t.co/30trQMH6u6,1
7928,1192581539776860161,1192581539776860161,2019-11-07,stopticstoday,"Turning Back the Clock on our Daughter’s Diet: Our Answer for , , and Mood Swings -  https://t.co/OmLAud6l10  ","['tics', 'ocd', 'antidepressants', 'tourette']","Turning Back the Clock on our Daughter’s Diet: Our Answer for #Tics, #OCD, and Mood Swings -  https://t.co/OmLAud6l10 #Antidepressants #Tourette",1
7929,1192533910531514374,1192533910531514374,2019-11-07,davechawner,"Great to meet you mate, and fab talk. Really interested in your research into  and  - hope to see you soon","['mindfulness', 'antidepressants']","Great to meet you mate, and fab talk. Really interested in your research into #Mindfulness and #antidepressants - hope to see you soon",1
7930,1192463226614796289,1192463226614796289,2019-11-07,mylibrarythings,"Doctor's are always surprised that ""at my age"" I am not on any . Never have been; not a fan of any medication, to be honest. But I'm pretty sure I'm gonna' give  a go.","['maintenancedrugs', 'antidepressants']","Doctor's are always surprised that ""at my age"" I am not on any #maintenancedrugs. Never have been; not a fan of any medication, to be honest. But I'm pretty sure I'm gonna' give #antidepressants a go.",1
7931,1192412316848943105,1192412316848943105,2019-11-07,eridanus2012,Grab the best business opportunity by investing in the leading neuro company Eridanus Healthcare.  Visit Our Website:  https://t.co/4TzaXON25F Email At: eridanushealth12@gmail.com or Contact Us: 9357809981       https://t.co/8b4VMZGq7R,"['neurorange', 'neuropsychiatric', 'antidepressants', 'medicine', 'pharma']",Grab the best business opportunity by investing in the leading neuro company Eridanus Healthcare.  Visit Our Website:  https://t.co/4TzaXON25F Email At: eridanushealth12@gmail.com or Contact Us: 9357809981 #neurorange #Neuropsychiatric #AntiDepressants #Medicine #pharma  https://t.co/8b4VMZGq7R,1
7932,1192407647145865216,1192407647145865216,2019-11-07,fargoketamine,""" might best be considered among the  that have consistently shown efficacy for  in conditions such as peripheral neuropathy, diabetic neuropathy, phantom limb pain, and patients with  and ."" 💫     https://t.co/GsoAzvtXJc","['ketamine', 'antidepressants', 'chronicpain', 'depression', 'pain']","""#Ketamine might best be considered among the #antidepressants that have consistently shown efficacy for #ChronicPain in conditions such as peripheral neuropathy, diabetic neuropathy, phantom limb pain, and patients with #depression and #pain."" 💫     https://t.co/GsoAzvtXJc",1
7933,1192399795064909824,1192396481577312256,2019-11-07,recover2renew,@bmj_latest @carlheneghan @mgtmccartney And …. where is the connection???  WHAT ON EARTH has been going on with  ??!   https://t.co/AR91CiR0Ex,['antidepressants'],@bmj_latest @carlheneghan @mgtmccartney And …. where is the connection???  WHAT ON EARTH has been going on with #antidepressants ??!   https://t.co/AR91CiR0Ex,1
7934,1192355001768779777,1192355001768779777,2019-11-07,nihrevidence,"About 16% of people with  who remained on  for longer relapsed, compared with 36% who stopped sooner.  https://t.co/PZFk6XMPZE  ","['anxiety', 'antidepressants', 'mentalhealth']","About 16% of people with #anxiety who remained on #antidepressants for longer relapsed, compared with 36% who stopped sooner.  https://t.co/PZFk6XMPZE  #Mentalhealth",1
7935,1192229101689393152,1191698546040483840,2019-11-06,altostrata,"@PaulMinotMD @Coucou_CFC @pedipsych @DrTerryLynch Sexual effects from  &amp; other  drugs have been known for many years. Being so widely prescribed,  are major culprits. However, they're all hormonal disruptors. Normal sexual arousal &amp; response requires complex orchestration of hormonal messengers.","['antidepressants', 'psychiatric', 'ssris']","@PaulMinotMD @Coucou_CFC @pedipsych @DrTerryLynch Sexual effects from #antidepressants &amp; other #psychiatric drugs have been known for many years. Being so widely prescribed, #SSRIs are major culprits. However, they're all hormonal disruptors. Normal sexual arousal &amp; response requires complex orchestration of hormonal messengers.",1
7936,1192151591366713344,1192151591366713344,2019-11-06,dahldoc,"Older Patients on Antidepressant Drugs. As an alternative, Duke Medical Univ. double blind clinical study proved Kava kava superior to SSRI medication without side effects!  https://t.co/GhmAD2pMRd      https://t.co/rhJjkriWkd","['depression', 'antidepressants', 'naturopathicmedicine']","Older Patients on Antidepressant Drugs. As an alternative, Duke Medical Univ. double blind clinical study proved Kava kava superior to SSRI medication without side effects!  https://t.co/GhmAD2pMRd  #depression #antidepressants #naturopathicmedicine  https://t.co/rhJjkriWkd",1
7937,1192138931350970368,1192132490422562818,2019-11-06,recover2renew,"@DianeOLeary Here in UK we have discovered that many patients find themselves suffering  (docs saying they have mysteriously developed eg 'chronic fatigue' etc .) as a consequence of   etc....taken .  , withdrawal effects etc are NOT RECOGNISED.  https://t.co/W0DWx9RkKw","['mus', 'antidepressants', 'benzos', 'asprescribed', 'adrs']","@DianeOLeary Here in UK we have discovered that many patients find themselves suffering #MUS (docs saying they have mysteriously developed eg 'chronic fatigue' etc .) as a consequence of #Antidepressants #benzos etc....taken #asprescribed.  #ADRs, withdrawal effects etc are NOT RECOGNISED.  https://t.co/W0DWx9RkKw",1
7938,1191984240843513856,1191877006776033280,2019-11-06,shotchafoe,@jeomaltd I just dont want u to start using . Dey there . Make I dey here . Until they go use una do suya abi na kilisi,['antidepressants'],@jeomaltd I just dont want u to start using #antidepressants. Dey there . Make I dey here . Until they go use una do suya abi na kilisi,1
7939,1191901092902248449,1191901092902248449,2019-11-06,alioop326,It's easy to forget how physically exhausting  is until the  kick in and you suddenly have energy.  ,"['mentalillness', 'antidepressants', 'selfcare']",It's easy to forget how physically exhausting #mentalillness is until the #antidepressants kick in and you suddenly have energy.  #SelfCare,1
